,ann_to_longer,ann_to_shorter,announcements,as_path_avg,as_path_max,dups,edit_distance_avg,edit_distance_dict_0_,edit_distance_dict_10_,edit_distance_dict_1_,edit_distance_dict_2_,edit_distance_dict_3_,edit_distance_dict_4_,edit_distance_dict_5_,edit_distance_dict_6_,edit_distance_dict_7_,edit_distance_dict_8_,edit_distance_dict_9_,edit_distance_max,edit_distance_unique_dict_0_,edit_distance_unique_dict_10_,edit_distance_unique_dict_1_,edit_distance_unique_dict_2_,edit_distance_unique_dict_3_,edit_distance_unique_dict_4_,edit_distance_unique_dict_5_,edit_distance_unique_dict_6_,edit_distance_unique_dict_7_,edit_distance_unique_dict_8_,edit_distance_unique_dict_9_,flaps,imp_wd_dpath,imp_wd_spath,nadas,news,number_rare_ases,origin_0_,origin_1_,origin_2_,origin_changes,rare_ases_avg,rare_ases_max,timestamp,unique_as_path_avg,unique_as_path_max,class
109,88,63,410,6,14,34,1.6415662650999998,108,0,72,69,33,30,12,3,3,1,1,9,108,0,72,69,33,30,12,3,3,1,1,30,198,34,36,73,19,246,0,42,4,0.0463414634,1,2001-07-13 09:13:59,6,10,0
110,109,183,796,5,13,35,1.663507109,210,1,112,127,108,41,25,3,2,4,0,10,210,1,112,127,108,41,25,3,2,4,0,53,285,112,148,131,39,320,0,44,8,0.0489949749,2,2001-07-13 09:18:59,5,11,0
111,194,946,5048,11,14,1518,0.7815731746,1850,0,576,543,129,49,28,8,5,1,2,9,1850,0,576,543,129,49,28,8,5,1,2,163,1260,151,99,1718,383,899,0,136,129,0.0758716323,3,2001-07-13 09:23:59,8,12,0
112,419,426,1665,6,15,114,1.844488189,453,0,305,387,184,76,28,18,30,10,14,12,453,0,305,387,184,76,28,18,30,10,14,253,889,50,218,94,39,529,0,47,9,0.023423423399999997,2,2001-07-13 09:28:59,6,11,0
113,99,174,783,1,14,17,1.307277628,382,0,105,122,35,53,14,9,3,12,7,9,382,0,105,122,35,53,14,9,3,12,7,280,296,67,82,20,23,303,0,28,7,0.029374201800000006,1,2001-07-13 09:33:59,1,9,0
114,324,367,1395,5,23,93,2.0977112676,280,0,214,261,273,29,17,4,1,5,27,14,280,0,214,261,273,29,17,4,1,5,27,31,812,126,74,233,43,358,0,36,26,0.0308243728,1,2001-07-13 09:38:59,5,9,0
115,191,112,537,6,16,24,2.1162790698,113,2,105,82,56,73,17,18,0,4,3,10,113,2,105,82,56,73,17,18,0,4,3,64,300,20,65,60,64,246,0,56,2,0.1191806331,2,2001-07-13 09:43:59,6,10,0
116,109,209,843,3,12,48,1.4021164021,187,0,150,132,47,25,21,2,1,2,0,8,187,0,150,132,47,25,21,2,1,2,0,48,279,75,117,248,61,235,0,53,14,0.0723606168,2,2001-07-13 09:48:59,3,8,0
117,385,498,1517,3,11,14,1.5321764281,266,0,588,264,146,77,30,1,5,0,0,11,266,0,588,264,146,77,30,1,5,0,0,67,945,149,208,94,34,348,0,49,4,0.0224126566,2,2001-07-13 09:53:59,3,8,0
118,238,209,1225,6,14,28,1.2357581068999999,574,1,217,139,52,83,41,30,0,4,0,10,574,1,217,139,52,83,41,30,0,4,0,470,418,63,162,78,68,353,0,64,9,0.0555102041,5,2001-07-13 09:58:59,4,10,0
119,346,172,1302,2,14,50,1.383882149,498,0,243,187,88,55,49,6,14,11,2,11,498,0,243,187,88,55,49,6,14,11,2,404,577,35,88,143,56,503,0,55,5,0.043010752699999995,3,2001-07-13 10:03:59,2,11,0
120,172,148,1006,4,13,60,1.4149933066,320,0,143,108,81,55,24,7,1,6,2,9,320,0,143,108,81,55,24,7,1,6,2,201,329,44,113,219,64,401,0,78,16,0.0636182903,2,2001-07-13 10:08:59,4,11,0
121,312,545,2062,3,19,111,1.5991432069,629,2,315,274,166,146,58,25,9,2,0,17,629,2,315,274,166,146,58,25,9,2,0,343,805,113,262,296,53,461,0,156,87,0.0257032008,2,2001-07-13 10:13:59,3,10,0
122,182,234,1009,7,13,35,1.407310705,265,0,227,132,65,38,16,9,6,8,0,8,265,0,227,132,65,38,16,9,6,8,0,178,400,41,112,172,26,325,0,54,4,0.0257680872,1,2001-07-13 10:18:59,5,9,0
123,499,312,1804,3,13,57,1.7927527018,604,16,240,249,218,97,75,31,26,16,1,10,604,16,240,249,218,97,75,31,26,16,1,481,814,29,192,169,69,567,0,64,8,0.038248337,2,2001-07-13 10:23:59,3,9,0
124,207,252,1420,5,13,51,1.2194189602,754,0,125,171,61,98,66,19,7,3,4,9,754,0,125,171,61,98,66,19,7,3,4,549,389,97,222,60,49,527,0,41,0,0.0345070423,2,2001-07-13 10:28:59,5,9,0
125,528,157,1558,3,13,68,1.1229124916,667,4,409,212,110,44,33,1,9,4,4,10,667,4,409,212,110,44,33,1,9,4,4,519,716,66,128,56,28,406,0,37,23,0.0179717587,2,2001-07-13 10:33:59,3,8,0
126,232,166,1283,3,12,46,0.9431721798,696,0,189,142,68,44,18,5,6,4,6,11,696,0,189,142,68,44,18,5,6,4,6,588,423,46,76,89,40,407,0,53,0,0.0311769291,2,2001-07-13 10:38:59,3,9,0
127,163,395,1260,4,15,54,1.3487762238,519,2,303,96,100,28,29,22,26,14,5,10,519,2,303,96,100,28,29,22,26,14,5,372,536,57,125,100,30,461,0,74,19,0.0238095238,2,2001-07-13 10:43:59,4,8,0
128,234,234,978,3,15,26,1.8810810811,382,2,77,139,75,192,21,12,12,6,7,10,382,2,77,139,75,192,21,12,12,6,7,282,450,45,122,42,17,375,0,34,6,0.0173824131,2,2001-07-13 10:48:59,3,11,0
129,216,258,1318,7,18,287,1.2114661654,521,0,208,150,97,46,12,7,10,4,3,13,521,0,208,150,97,46,12,7,10,4,3,211,396,19,151,246,54,339,0,49,9,0.0409711684,3,2001-07-13 10:53:59,5,10,0
130,169,372,861,5,17,45,2.0673443456,159,1,123,189,199,89,11,12,2,0,1,13,159,1,123,189,199,89,11,12,2,0,1,89,498,20,135,35,28,265,0,67,0,0.0325203252,3,2001-07-13 10:58:59,5,9,0
131,179,195,897,6,11,22,1.1915945612,343,0,188,141,82,36,13,3,3,0,0,7,343,0,188,141,82,36,13,3,3,0,0,259,357,37,134,56,36,318,0,60,1,0.0401337793,2,2001-07-13 11:03:59,6,10,0
132,256,142,1076,6,13,28,1.2232415902,494,14,222,120,46,32,13,19,19,0,1,11,494,14,222,120,46,32,13,19,19,0,1,401,409,46,97,82,28,325,0,59,6,0.0260223048,1,2001-07-13 11:08:59,6,10,0
133,213,264,1170,5,13,78,1.8368159203999999,343,3,187,219,106,35,33,17,43,12,6,15,343,3,187,219,106,35,33,17,43,12,6,189,519,34,185,121,47,400,0,40,1,0.0401709402,2,2001-07-13 11:13:59,5,10,0
134,175,237,1593,5,17,52,1.1840680587999999,582,0,375,75,114,105,27,5,4,5,0,11,582,0,375,75,114,105,27,5,4,5,0,486,643,27,85,241,33,332,0,47,3,0.0207156309,2,2001-07-13 11:18:59,5,10,0
135,68,89,555,4,11,16,1.0796645702,302,0,25,60,22,45,16,5,2,0,0,7,302,0,25,60,22,45,16,5,2,0,0,258,113,20,70,59,21,197,0,60,5,0.037837837799999996,3,2001-07-13 11:23:59,4,9,0
136,148,161,1059,7,12,137,0.9137931034000001,535,0,172,88,75,30,18,6,3,1,0,8,535,0,172,88,75,30,18,6,3,1,0,360,327,24,80,114,35,355,0,33,2,0.0330500472,2,2001-07-13 11:28:59,5,10,0
137,235,298,1523,5,18,59,1.4017991003999999,653,1,193,197,154,52,26,4,18,21,8,12,653,1,193,197,154,52,26,4,18,21,8,496,559,68,152,152,95,553,0,59,0,0.062376887699999994,2,2001-07-13 11:33:59,5,9,0
138,223,277,1266,3,17,39,1.6244302644,410,6,198,232,139,37,27,5,35,3,1,14,410,6,198,232,139,37,27,5,35,3,1,297,566,54,141,153,86,469,0,36,18,0.0679304897,2,2001-07-13 11:38:59,3,8,0
139,286,310,2264,5,20,131,1.2154496076999999,766,0,420,193,151,28,39,31,2,22,2,18,766,0,420,193,151,28,39,31,2,22,2,583,742,31,170,556,35,440,0,73,17,0.015459364,2,2001-07-13 11:43:59,5,12,0
140,439,308,1815,9,18,38,1.9858740436000002,584,4,340,225,243,86,58,55,10,71,21,12,584,4,340,225,243,86,58,55,10,71,21,505,868,25,263,59,13,437,0,67,23,0.007162534399999998,1,2001-07-13 11:48:59,9,13,0
141,157,148,743,4,14,52,1.6483180428,238,2,141,89,113,29,11,14,5,4,6,12,238,2,141,89,113,29,11,14,5,4,6,135,371,42,54,74,18,318,0,43,7,0.0242261104,2,2001-07-13 11:53:59,4,13,0
142,140,173,806,5,14,45,1.565625,235,0,110,137,76,43,22,13,3,0,1,9,235,0,110,137,76,43,22,13,3,0,1,121,314,49,111,146,48,342,0,47,6,0.059553349900000004,2,2001-07-13 11:58:59,5,13,0
143,642,1127,3019,4,15,38,1.9842180775,194,0,544,796,403,78,31,11,17,11,1,11,194,0,544,796,403,78,31,11,17,11,1,76,1453,59,465,927,61,437,0,102,2,0.020205366000000002,2,2001-07-13 12:03:59,4,10,0
144,605,648,2158,4,15,181,2.1022782356,415,8,514,558,298,48,58,24,43,83,7,12,415,8,514,558,298,48,58,24,43,83,7,181,1520,35,146,80,47,420,0,81,27,0.0217794254,3,2001-07-13 12:08:59,4,10,0
145,153,188,661,2,14,21,1.9793621013,97,1,179,135,46,21,15,7,6,19,7,10,97,1,179,135,46,21,15,7,6,19,7,32,383,27,70,108,52,273,0,50,0,0.0786686838,3,2001-07-13 12:13:59,2,10,0
146,559,273,1223,5,24,73,1.9938864629,213,2,228,372,207,56,34,14,5,4,6,22,213,2,228,372,207,56,34,14,5,4,6,92,851,28,101,51,26,300,0,84,2,0.021259198700000002,2,2001-07-13 12:18:59,5,8,0
147,312,492,1293,1,12,40,1.9573913043,249,0,275,280,151,102,12,72,9,0,0,7,249,0,275,280,151,102,12,72,9,0,0,99,746,92,173,126,44,339,0,103,1,0.034029389,2,2001-07-13 12:23:59,1,9,0
148,196,162,757,6,18,33,2.0660522272999997,148,0,155,149,82,54,24,16,7,1,9,14,148,0,155,149,82,54,24,16,7,1,9,53,421,42,102,96,87,371,0,70,1,0.11492734480000001,3,2001-07-13 12:28:59,5,9,0
149,254,226,888,8,12,34,1.6425755585,168,1,242,145,153,25,18,6,2,0,1,10,168,1,242,145,153,25,18,6,2,0,1,42,518,65,102,120,44,307,0,55,8,0.049549549500000005,3,2001-07-13 12:33:59,8,11,0
150,1363,928,2838,6,12,112,1.9872611465,282,1,911,449,726,228,47,18,5,1,1,10,282,1,911,449,726,228,47,18,5,1,1,153,2161,11,232,155,67,558,0,221,12,0.0236081748,2,2001-07-13 12:38:59,6,10,0
151,1344,846,3184,3,22,315,1.6068575233000002,484,2,1021,981,324,134,44,10,0,0,4,10,484,2,1021,981,324,134,44,10,0,0,4,88,2071,66,464,147,101,573,0,193,1,0.0317211055,2,2001-07-13 12:43:59,3,10,0
152,340,333,1269,5,13,44,1.8269230769,269,12,184,381,133,65,32,8,6,0,1,11,269,12,184,381,133,65,32,8,6,0,1,181,732,40,95,167,66,402,0,109,1,0.0520094563,2,2001-07-13 12:48:59,5,10,0
153,274,100,710,8,12,73,2.0432,164,2,149,115,61,61,29,30,8,0,0,12,164,2,149,115,61,61,29,30,8,0,0,45,393,39,75,79,51,361,0,62,5,0.0718309859,2,2001-07-13 12:53:59,8,11,0
154,479,446,1402,10,19,63,1.7913882702000001,344,3,208,481,192,41,32,28,6,8,3,12,344,3,208,481,192,41,32,28,6,8,3,177,867,78,162,38,24,305,0,60,5,0.0171184023,1,2001-07-13 12:58:59,4,14,0
155,705,570,2102,5,13,164,1.9107769424,274,8,828,314,349,60,68,42,25,23,3,11,274,8,828,314,349,60,68,42,25,23,3,69,1570,32,160,88,40,456,0,30,10,0.0190294957,3,2001-07-13 13:03:59,5,10,0
156,515,614,1529,5,13,39,2.5825105783,154,2,244,468,200,128,101,54,46,10,7,14,154,2,244,468,200,128,101,54,46,10,7,70,1008,34,267,66,41,470,0,66,2,0.0268149117,1,2001-07-13 13:08:59,5,11,0
157,339,222,873,9,15,13,1.7334963325,145,0,304,174,83,80,16,9,3,1,0,12,145,0,304,174,83,80,16,9,3,1,0,62,629,44,70,48,32,289,0,40,1,0.0366552119,1,2001-07-13 13:13:59,5,9,0
158,189,431,1090,3,14,40,1.9140461216,179,6,304,170,188,56,15,16,9,3,6,11,179,6,304,170,188,56,15,16,9,3,6,81,627,33,173,81,53,361,0,61,1,0.048623853200000004,2,2001-07-13 13:18:59,3,9,0
159,357,385,1399,5,19,55,2.3551251009,222,4,320,317,151,51,30,19,22,100,0,17,222,4,320,317,151,51,30,19,22,100,0,110,776,21,277,156,39,436,0,56,4,0.027877055,1,2001-07-13 13:23:59,5,11,0
160,235,225,794,7,13,51,1.6211267606,201,0,233,108,51,74,23,9,7,1,3,9,201,0,233,108,51,74,23,9,7,1,3,81,455,39,84,79,36,353,12,53,4,0.0453400504,2,2001-07-13 13:28:59,5,10,0
161,259,218,1035,6,12,65,1.8335388409,211,0,231,119,108,72,40,16,3,10,1,9,211,0,231,119,108,72,40,16,3,10,1,70,522,44,110,158,86,487,1,60,2,0.0830917874,2,2001-07-13 13:33:59,6,10,0
162,167,278,846,6,13,40,1.8134642356,165,1,171,187,102,49,13,7,15,3,0,10,165,1,171,187,102,49,13,7,15,3,0,60,392,50,171,113,42,341,1,51,0,0.0496453901,2,2001-07-13 13:38:59,5,9,0
163,310,216,806,1,13,23,1.8667582418000002,112,2,238,193,108,40,12,3,8,11,1,10,112,2,238,193,108,40,12,3,8,11,1,49,533,35,88,65,47,370,0,68,1,0.0583126551,2,2001-07-13 13:43:59,1,10,0
164,336,495,1326,4,13,21,2.1432225064,136,5,293,379,198,79,42,18,15,0,4,11,136,5,293,379,198,79,42,18,15,0,4,64,831,41,216,133,27,463,0,73,10,0.020361991,2,2001-07-13 13:48:59,4,9,0
165,113,257,630,5,13,31,1.6702317291,115,0,265,96,26,7,6,16,16,6,0,11,115,0,265,96,26,7,6,16,16,6,0,35,415,32,48,64,16,243,0,54,4,0.0253968254,1,2001-07-13 13:53:59,3,8,0
166,150,147,729,3,13,27,1.9730848861,121,0,137,86,46,26,28,23,13,0,0,11,121,0,137,86,46,26,28,23,13,0,0,57,279,27,93,219,31,295,0,27,3,0.0424657534,2,2001-07-13 13:58:59,3,10,0
167,159,127,720,9,11,37,1.5087163233,153,0,222,124,79,32,13,5,2,1,0,8,153,0,222,124,79,32,13,5,2,1,0,52,422,46,74,65,43,302,0,58,0,0.059722222199999994,2,2001-07-13 14:03:59,5,11,0
168,163,141,637,5,14,41,2.1676646707,119,7,71,115,107,51,15,7,5,0,3,11,119,7,71,115,107,51,15,7,5,0,3,52,338,22,48,133,52,278,0,48,15,0.0816326531,2,2001-07-13 14:08:59,4,11,0
169,247,434,1306,5,14,40,1.9290187891,170,5,341,153,183,48,16,8,12,8,10,11,170,5,341,153,183,48,16,8,12,8,10,57,685,63,113,249,119,468,0,77,10,0.0911179173,2,2001-07-13 14:13:59,4,9,0
170,237,344,1106,7,20,72,2.0708582834,260,0,143,233,184,92,47,12,19,2,10,9,260,0,143,233,184,92,47,12,19,2,10,144,572,35,179,67,37,396,0,58,7,0.0334538879,1,2001-07-13 14:18:59,7,9,0
171,163,189,669,5,23,19,2.1606217617,156,2,123,125,62,43,28,5,6,3,22,17,156,2,123,125,62,43,28,5,6,3,22,71,339,41,109,60,25,242,0,70,8,0.0373692078,2,2001-07-13 14:23:59,5,11,0
172,150,177,1098,5,14,15,2.0128,137,4,130,151,109,65,10,3,3,7,6,10,137,4,130,151,109,65,10,3,3,7,6,46,436,69,59,454,82,334,0,55,7,0.0746812386,2,2001-07-13 14:28:59,5,11,0
173,103,145,552,6,14,48,1.7538802661000001,128,1,96,106,57,42,7,7,3,0,4,10,128,1,96,106,57,42,7,7,3,0,4,57,249,23,74,65,36,271,0,23,0,0.0647482014,1,2001-07-13 14:33:59,6,11,0
174,162,169,712,3,14,48,1.3728549142,170,0,226,141,59,37,5,1,1,0,1,9,170,0,226,141,59,37,5,1,1,0,1,78,409,41,65,57,30,318,0,23,3,0.042134831500000004,2,2001-07-13 14:38:59,3,11,0
175,348,314,1178,7,14,72,1.9021627187999999,175,3,279,268,144,48,16,10,10,2,12,11,175,3,279,268,144,48,16,10,10,2,12,68,713,31,87,187,59,384,0,84,5,0.0500848896,2,2001-07-13 14:43:59,4,10,0
176,1859,1356,3794,4,22,21,2.0305750351,249,0,1232,1130,501,271,69,68,19,10,2,19,249,0,1232,1130,501,271,69,68,19,10,2,173,2845,43,483,198,81,639,0,193,8,0.0213494992,2,2001-07-13 14:48:59,4,10,0
177,1261,633,2426,4,12,34,1.9323968393000002,309,1,482,977,193,237,60,11,4,1,3,10,309,1,482,977,193,237,60,11,4,1,3,206,1830,52,156,126,51,528,0,165,3,0.0210222589,2,2001-07-13 14:53:59,4,10,0
178,752,416,1937,4,18,64,1.9556377079,358,1,364,432,142,169,125,20,9,1,2,10,358,1,364,432,142,169,125,20,9,1,2,266,1058,21,214,288,137,493,0,102,0,0.0707279298,3,2001-07-13 14:58:59,4,12,0
179,1406,2169,6332,6,21,194,2.391203165,426,2,421,1539,994,861,34,7,3,1,5,11,426,2,421,1539,994,861,34,7,3,1,5,188,3694,36,185,2013,787,1180,0,122,502,0.1242893241,3,2001-07-13 15:03:59,6,10,0
180,305,878,2293,5,21,606,1.5536912752,737,8,368,560,240,51,62,28,19,1,4,13,737,8,368,560,240,51,62,28,19,1,4,47,1240,64,129,160,161,668,0,88,3,0.0702136939,2,2001-07-13 15:08:59,5,11,0
181,202,160,763,5,15,75,1.9565916399,198,0,131,112,87,34,11,8,13,9,7,13,198,0,131,112,87,34,11,8,13,9,7,59,318,60,110,101,20,326,0,61,11,0.026212319799999998,1,2001-07-13 15:13:59,5,10,0
182,1078,1245,2929,5,14,48,2.0160867939,165,4,155,2124,54,136,17,7,3,0,1,13,165,4,155,2124,54,136,17,7,3,0,1,72,2355,38,160,232,188,694,0,110,23,0.0641857289,2,2001-07-13 15:18:59,5,9,0
183,287,515,1343,4,11,43,1.7459150327000001,277,0,382,254,124,105,48,26,6,1,1,9,277,0,382,254,124,105,48,26,6,1,1,186,818,42,135,103,22,399,0,74,3,0.016381236,1,2001-07-13 15:23:59,4,9,0
184,161,175,734,4,10,42,1.8125,138,0,177,110,69,82,23,8,1,0,0,7,138,0,177,110,69,82,23,8,1,0,0,58,407,31,70,116,36,298,0,56,0,0.049046321500000004,2,2001-07-13 15:28:59,4,9,0
185,1162,998,2611,3,20,51,1.9607920791999998,258,5,236,1689,146,162,11,4,4,2,5,11,258,5,236,1689,146,162,11,4,4,2,5,138,2083,53,200,72,73,610,0,101,9,0.027958636499999998,1,2001-07-13 15:33:59,3,10,0
186,192,635,1161,1,20,21,1.846585594,154,1,176,567,82,58,22,3,4,0,1,11,154,1,176,567,82,58,22,3,4,0,1,64,847,50,87,76,31,474,0,39,14,0.0267011197,1,2001-07-13 15:38:59,1,9,0
187,319,345,1798,6,17,479,1.1585288523000001,669,1,456,210,145,46,13,21,12,1,0,14,669,1,456,210,145,46,13,21,12,1,0,131,826,56,85,212,60,528,0,68,14,0.033370411600000004,1,2001-07-13 15:43:59,6,11,0
188,189,399,1026,7,14,22,1.7804370447,182,1,268,322,76,73,9,6,11,8,4,11,182,1,268,322,76,73,9,6,11,8,4,135,704,22,78,58,24,330,0,80,5,0.0233918129,1,2001-07-13 15:48:59,5,9,0
189,564,231,1320,5,13,76,1.7304128053999999,190,0,440,309,100,96,14,26,10,2,0,8,190,0,440,309,100,96,14,26,10,2,0,41,931,71,68,116,22,394,0,83,6,0.0166666667,1,2001-07-13 15:53:59,5,9,0
190,223,256,1042,5,14,65,1.6009122006999998,278,4,211,181,116,46,14,14,5,2,6,10,278,4,211,181,116,46,14,14,5,2,6,88,523,114,87,139,29,387,0,62,0,0.027831094,2,2001-07-13 15:58:59,5,10,0
191,125,377,1298,7,15,57,2.0596491228000002,144,2,160,347,76,43,33,33,13,3,1,10,144,2,160,347,76,43,33,33,13,3,1,55,665,28,50,437,247,439,0,57,5,0.1902927581,2,2001-07-13 16:03:59,5,10,0
192,98,93,440,5,13,32,1.6089238844999998,89,0,136,82,34,23,2,3,8,1,3,9,89,0,136,82,34,23,2,3,8,1,3,27,246,23,53,51,23,217,0,26,6,0.0522727273,2,2001-07-13 16:08:59,5,9,0
193,147,162,542,2,15,42,1.8715953307,146,3,109,116,85,16,10,13,6,1,3,12,146,3,109,116,85,16,10,13,6,1,3,75,316,25,56,27,25,235,0,47,2,0.0461254613,2,2001-07-13 16:13:59,2,11,0
194,116,99,553,6,14,59,1.7284946237,101,0,80,108,36,21,10,12,1,1,2,9,101,0,80,108,36,21,10,12,1,1,2,24,232,17,40,175,107,258,1,43,2,0.1934900542,3,2001-07-13 16:18:59,6,9,0
195,293,387,1243,7,20,41,2.0165803109000002,129,2,256,364,81,51,44,16,10,3,7,11,129,2,256,364,81,51,44,16,10,3,7,48,760,34,82,272,64,405,0,47,22,0.0514883347,2,2001-07-13 16:23:59,6,10,0
196,247,649,1568,4,14,193,1.7087988827,318,0,425,396,98,108,40,33,8,4,2,9,318,0,425,396,98,108,40,33,8,4,2,72,1027,25,115,86,21,462,4,37,22,0.013392857099999999,1,2001-07-13 16:28:59,4,10,0
197,333,332,1030,5,14,54,2.0436170213,190,24,287,227,96,35,53,4,5,1,9,11,190,24,287,227,96,35,53,4,5,1,9,69,644,50,123,68,11,346,7,97,9,0.0106796117,1,2001-07-13 16:33:59,4,11,0
198,444,581,1710,5,17,55,2.4090606262,337,11,215,317,243,97,206,47,12,0,16,10,337,11,215,317,243,97,206,47,12,0,16,236,949,26,235,93,50,457,0,94,15,0.029239766099999998,2,2001-07-13 16:38:59,5,9,0
199,340,207,1336,4,14,81,1.5234182416,504,6,262,146,124,94,35,29,4,2,11,10,504,6,262,146,124,94,35,29,4,2,11,316,597,87,136,54,33,456,0,76,16,0.024700598799999997,3,2001-07-13 16:43:59,4,10,0
200,130,99,1141,6,12,27,0.8816568047,692,0,61,142,32,21,39,19,6,0,2,9,692,0,61,142,32,21,39,19,6,0,2,605,278,28,76,80,50,409,0,57,7,0.0438212095,2,2001-07-13 16:48:59,6,9,0
201,175,447,1454,5,13,80,1.6739640344,553,13,135,252,107,108,71,26,10,0,3,11,553,13,135,252,107,108,71,26,10,0,3,438,557,22,182,147,33,425,0,79,2,0.022696011000000002,2,2001-07-13 16:53:59,5,12,0
202,197,178,1266,4,12,73,0.7947189097,730,0,188,138,45,48,14,7,3,0,1,9,730,0,188,138,45,48,14,7,3,0,1,618,404,20,59,65,21,365,1,60,0,0.0165876777,1,2001-07-13 16:58:59,4,9,0
203,188,134,657,3,13,63,2.0082508250999997,199,10,127,67,92,59,22,7,6,9,5,11,199,10,127,67,92,59,22,7,6,9,5,57,341,75,70,45,30,208,0,102,3,0.0456621005,2,2001-07-13 17:03:59,3,9,0
204,204,169,789,5,12,79,1.990070922,252,1,120,107,51,102,19,15,16,2,19,14,252,1,120,107,51,102,19,15,16,2,19,84,378,73,91,65,23,308,0,34,4,0.0291508238,1,2001-07-13 17:08:59,5,9,0
205,194,155,718,7,16,33,2.4274924471,163,2,149,141,87,20,11,12,5,34,22,12,163,2,149,141,87,20,11,12,5,34,22,58,440,48,83,54,31,370,0,41,12,0.0431754875,3,2001-07-13 17:13:59,6,14,0
206,182,237,922,8,13,92,1.7754491018,178,6,200,144,49,51,9,10,5,3,10,11,178,6,200,144,49,51,9,10,5,3,10,40,431,34,71,235,17,243,0,51,1,0.0184381779,1,2001-07-13 17:18:59,7,11,0
207,247,119,685,9,15,25,2.2435233161,111,1,105,150,59,117,5,13,10,6,2,10,111,1,105,150,59,117,5,13,10,6,2,46,403,28,77,86,28,279,0,54,14,0.040875912400000006,2,2001-07-13 17:23:59,5,9,0
208,174,398,1120,5,12,118,1.8819444444,197,0,195,273,279,34,7,13,10,0,0,7,197,0,195,273,279,34,7,13,10,0,0,42,760,29,59,93,12,380,0,37,14,0.010714285700000001,1,2001-07-13 17:28:59,5,10,0
209,157,156,702,5,11,26,1.7049180328,147,0,87,178,85,34,10,4,4,0,0,7,147,0,87,178,85,34,10,4,4,0,0,90,332,20,81,128,12,291,0,34,3,0.017045454499999998,2,2001-07-13 17:33:59,4,9,0
210,142,73,2699,5,16,2129,0.2898715042,2365,3,89,93,39,13,17,2,15,1,8,11,2365,3,89,93,39,13,17,2,15,1,8,41,232,184,60,43,14,567,0,64,21,0.0051871063,2,2001-07-13 17:38:59,5,11,0
211,104,94,2740,5,16,2152,0.292301971,2412,2,53,77,86,21,28,2,5,1,1,13,2412,2,53,77,86,21,28,2,5,1,1,81,228,169,59,44,19,542,0,31,0,0.0069343066000000005,1,2001-07-13 17:43:59,5,10,0
212,66,150,2697,1,11,2149,0.29336349920000004,2343,0,84,97,57,43,16,7,5,0,0,7,2343,0,84,97,57,43,16,7,5,0,0,32,191,156,124,33,10,498,0,32,1,0.0037078234999999996,1,2001-07-13 17:48:59,1,10,0
213,112,116,2757,5,13,2146,0.2890625,2366,0,90,106,76,25,11,8,5,0,1,9,2366,0,90,106,76,25,11,8,5,0,1,56,260,156,70,64,5,537,0,87,16,0.0018135654999999998,1,2001-07-13 17:53:59,5,10,0
214,201,223,2913,5,20,2156,0.535029627,2393,8,89,138,97,57,30,11,21,17,8,10,2393,8,89,138,97,57,30,11,21,17,8,40,350,172,151,33,7,603,0,39,8,0.0024030209,1,2001-07-13 17:58:59,5,11,0
215,173,168,3064,9,21,2169,0.3759917213,2423,0,195,127,84,11,36,9,2,11,1,9,2423,0,195,127,84,11,36,9,2,11,1,82,411,164,73,121,34,621,0,95,6,0.011096605700000001,2,2001-07-13 18:03:59,6,10,0
216,156,121,578,3,12,47,1.548828125,182,0,97,121,53,20,23,12,4,0,0,7,182,0,97,121,53,20,23,12,4,0,0,60,265,59,81,54,31,274,2,45,14,0.0534482759,1,2001-07-13 18:08:59,3,9,0
217,183,196,2930,6,17,2182,0.35370565509999996,2432,0,117,133,93,45,10,11,2,1,3,9,2432,0,117,133,93,45,10,11,2,1,3,92,294,155,124,62,20,538,1,74,3,0.0068259385999999995,1,2001-07-13 18:13:59,6,10,0
218,293,230,902,5,25,50,2.0170157068,160,0,204,121,134,88,39,3,1,5,9,9,160,0,204,121,134,88,39,3,1,5,9,63,439,11,201,134,35,300,0,39,7,0.0388026608,3,2001-07-13 18:18:59,5,12,0
219,186,246,861,5,12,52,1.9535483871000001,196,0,222,133,73,52,41,35,10,3,10,9,196,0,222,133,73,52,41,35,10,3,10,101,469,39,114,76,23,352,0,59,1,0.026713124300000002,1,2001-07-13 18:23:59,4,10,0
220,130,128,2829,5,14,2156,0.3406985032,2461,0,119,85,43,46,13,12,8,14,3,11,2461,0,119,85,43,46,13,12,8,14,3,82,287,213,68,22,4,556,0,53,6,0.0014139272,1,2001-07-13 18:28:59,5,10,0
221,87,67,368,3,13,30,1.7285714286000002,142,2,48,58,25,51,7,14,2,0,1,10,142,2,48,58,25,51,7,14,2,0,1,102,183,8,27,17,16,155,0,33,4,0.043478260899999996,1,2001-07-13 18:33:59,3,8,0
222,111,157,574,4,9,57,1.8445475638,111,0,88,122,33,39,25,9,3,1,0,8,111,0,88,122,33,39,25,9,3,1,0,31,274,15,54,137,24,202,2,30,11,0.0418118467,2,2001-07-13 18:38:59,4,8,0
223,159,128,636,5,12,57,1.5270506108000002,223,0,104,82,96,34,26,4,3,1,0,8,223,0,104,82,96,34,26,4,3,1,0,105,287,57,67,61,14,292,0,56,6,0.0220125786,1,2001-07-13 18:43:59,5,9,0
